STN,YYYYMMDD,TG,TN,TX,T10N,SQ,SP,Q,DR,UG,UX,UN
260,2016,146,113,187,88,39,23,1511,19,87,98,70
260,2016,157,92,211,66,77,46,2111,38,77,100,47
260,2016,151,111,195,94,23,14,1328,52,87,98,65
260,2016,141,99,171,81,47,28,1559,11,83,100,70
260,2016,153,121,189,117,63,38,1973,0,69,84,53
260,2016,155,141,168,140,2,1,429,90,91,97,77
260,2016,170,134,201,112,18,11,899,19,92,99,82
260,2016,201,147,249,139,97,58,2151,0,79,97,65
260,2016,220,182,284,178,40,24,1647,55,87,99,69
260,2016,192,133,227,112,49,29,1394,3,85,98,64
260,2016,154,109,193,82,32,19,1149,25,86,100,71
260,2016,149,121,183,105,56,33,1267,24,83,94,64
260,2016,149,109,189,94,38,23,1050,20,86,97,60
260,2016,167,92,218,72,47,28,2039,13,76,99,58
260,2016,160,132,202,130,39,23,1690,30,80,96,56
260,2016,164,144,192,137,13,8,860,32,87,98,77
260,2016,169,143,198,139,3,2,816,17,85,93,70
260,2016,154,120,187,119,96,58,2224,9,71,88,48
260,2016,147,99,198,79,79,47,1872,39,80,98,54
260,2016,170,86,228,61,132,79,2559,0,75,98,48
260,2016,154,115,181,103,36,22,1107,12,83,95,67
260,2016,149,94,194,73,122,74,2504,15,75,97,50
260,2016,168,83,221,61,73,44,2082,0,74,98,49
260,2016,175,151,212,136,21,13,973,25,82,98,66
260,2016,197,146,236,124,51,31,1800,0,76,98,57
260,2016,213,159,274,147,76,46,2320,0,72,88,53
260,2016,186,162,217,155,62,38,1663,0,69,80,59
260,2016,166,125,203,110,49,30,1551,38,82,97,67
260,2016,145,111,183,84,39,24,1261,18,81,97,55
260,2016,145,87,192,56,78,48,1921,0,74,97,51
260,2016,166,91,213,69,105,64,2270,0,69,97,46
260,2016,197,169,226,166,16,10,1143,0,80,89,72
260,2016,198,145,238,126,77,47,2018,0,78,98,61
260,2016,202,132,265,110,134,83,2749,0,70,99,36
260,2016,228,120,295,99,149,92,2714,0,64,97,44
260,2016,254,188,329,162,110,68,2308,0,61,89,39
260,2016,218,164,274,141,113,70,2368,0,77,98,56
260,2016,211,168,261,168,46,29,1734,36,82,98,58
260,2016,211,176,253,170,69,43,1911,0,82,98,60
260,2016,207,155,255,133,49,31,1635,0,82,98,57
260,2016,182,126,224,103,38,24,1123,3,85,98,61
260,2016,184,114,234,91,66,42,1494,0,77,99,52
260,2016,179,160,213,151,31,20,1230,63,87,98,69
260,2016,190,154,235,144,49,31,1863,6,83,98,64
260,2016,183,154,212,155,19,12,1083,9,83,97,71
260,2016,177,160,209,156,12,8,909,29,89,98,73
260,2016,170,129,205,108,59,38,1608,6,79,98,58
260,2016,165,131,210,110,84,54,1883,11,78,97,52
260,2016,166,136,186,137,1,1,614,121,95,98,87
260,2016,190,164,217,158,26,17,929,62,88,98,75
260,2016,173,150,208,132,50,33,1096,0,79,90,58
260,2016,176,129,216,104,106,69,2066,0,79,97,60
260,2016,164,105,224,80,75,49,1601,20,82,98,51
260,2016,184,105,228,81,34,22,974,0,82,97,74
260,2016,172,125,205,114,68,45,1840,6,74,97,55
260,2016,144,103,185,91,73,48,1692,29,77,97,47
260,2016,128,69,168,39,107,71,1881,15,77,98,54
260,2016,136,67,163,39,0,0,529,123,94,98,81
260,2016,189,163,226,145,40,27,1047,23,84,98,65
260,2016,176,143,215,122,28,19,1130,0,84,97,68
260,2016,170,96,217,70,41,28,1464,0,79,98,56
260,2016,161,82,217,56,123,84,2178,0,76,98,53
260,2016,163,114,210,88,131,89,2302,0,75,93,55
260,2016,172,100,234,68,133,91,2456,0,67,96,37
260,2016,177,97,242,64,132,91,2361,0,71,96,42
260,2016,181,98,243,69,49,34,1298,17,80,98,49
260,2016,178,148,229,137,76,53,1653,6,76,94,44
260,2016,167,147,198,144,44,31,962,56,85,97,71
260,2016,180,142,227,126,41,29,894,57,82,98,53
260,2016,210,140,269,125,130,91,2173,0,72,92,44
260,2016,228,170,302,139,130,92,2187,0,73,97,45
260,2016,243,172,310,143,130,92,2118,0,74,98,50
260,2016,221,176,262,164,114,81,1904,0,78,95,62
260,2016,216,161,265,152,97,69,1823,4,77,98,54
260,2016,205,177,246,152,76,55,1371,3,80,100,60
260,2016,172,100,214,74,57,41,1279,3,80,98,58
260,2016,162,85,238,61,124,90,1992,0,79,100,48
260,2016,174,86,254,62,112,82,1981,0,76,100,44
260,2016,172,102,229,78,62,45,1137,0,83,99,56
260,2016,166,97,217,76,42,31,1301,14,82,100,63
260,2016,185,144,229,129,49,36,1371,9,79,97,58
260,2016,179,157,213,150,33,25,994,9,82,90,61
260,2016,173,115,228,92,80,60,1255,0,81,98,57
260,2016,177,113,242,91,58,44,1217,0,87,100,67
260,2016,183,114,268,87,122,92,1881,0,78,100,47
260,2016,196,116,276,91,122,92,1765,0,77,98,48
260,2016,169,117,229,85,112,85,1606,0,83,99,53
260,2016,184,113,257,83,105,80,1740,0,74,98,42
260,2016,185,148,217,127,25,19,963,19,89,97,78
260,2016,209,150,281,122,115,89,1733,0,78,98,48
260,2016,235,152,312,130,116,90,1663,0,70,97,41
260,2016,230,153,314,125,115,90,1664,0,71,97,33
260,2016,226,165,290,129,92,72,1526,10,67,97,43
260,2016,174,155,212,136,32,25,673,6,84,98,65
260,2016,173,137,216,125,16,13,835,0,86,97,67
260,2016,167,142,207,128,59,47,1189,0,81,97,62
260,2016,144,95,198,67,15,12,798,0,82,98,52
260,2016,145,79,200,54,53,43,1114,0,77,98,45
260,2016,147,83,207,61,86,70,1367,0,74,97,45
260,2016,138,69,213,44,53,43,1059,0,84,99,58
260,2016,136,73,203,49,97,80,1462,0,80,100,50
260,2016,152,83,236,57,99,82,1436,0,77,97,45
260,2016,163,121,243,100,75,62,1212,13,76,93,50
260,2016,135,76,191,50,42,35,979,0,84,100,58
260,2016,145,56,204,30,98,82,1431,0,71,100,46
260,2016,187,162,216,157,78,66,1198,0,71,88,58
260,2016,159,138,177,132,3,3,291,17,86,97,74
260,2016,145,108,187,88,54,46,989,0,79,95,49
260,2016,135,99,176,77,35,30,779,5,84,96,68
260,2016,121,88,157,80,31,27,620,32,90,94,80
260,2016,145,111,190,101,95,82,1124,0,82,97,58
260,2016,130,99,173,87,56,49,896,0,78,95,58
260,2016,98,54,141,33,102,89,1339,0,72,88,50
260,2016,94,39,127,21,54,48,938,0,78,93,60
260,2016,118,100,145,92,30,27,568,0,82,90,69
260,2016,110,65,142,36,38,34,856,0,78,95,48
260,2016,79,13,145,-19,69,62,932,5,86,100,52
260,2016,79,19,135,-3,64,58,952,0,80,100,53
260,2016,80,3,131,-27,9,8,461,0,88,99,71
260,2016,89,68,110,50,16,15,467,0,81,90,71
260,2016,91,77,114,70,19,17,509,0,79,87,69
260,2016,99,73,134,70,43,40,809,34,80,97,66
260,2016,107,89,137,56,14,13,264,59,93,98,81
260,2016,133,82,188,73,97,91,1051,0,80,92,64
260,2016,121,82,163,50,43,41,607,4,90,98,76
260,2016,102,75,128,53,29,28,350,37,90,96,83
260,2016,88,44,120,17,57,54,703,43,87,98,73
260,2016,85,27,120,-1,0,0,293,28,95,98,88
260,2016,76,15,127,-11,46,44,681,4,93,100,73
260,2016,67,10,104,-13,21,20,486,0,89,99,67
260,2016,48,-7,116,-24,90,88,914,0,87,100,59
260,2016,71,41,95,30,8,8,373,0,90,96,82
260,2016,87,79,101,80,0,0,262,0,92,98,85
260,2016,95,40,126,16,43,43,518,0,89,99,75
260,2016,118,104,138,102,11,11,323,0,91,99,82
260,2016,131,103,148,94,0,0,140,0,90,98,85
260,2016,96,52,154,28,72,73,659,0,89,100,65
260,2016,87,41,153,19,50,51,594,0,92,100,71
260,2016,85,29,162,3,81,83,749,0,90,100,64
260,2016,81,40,138,17,6,6,248,6,96,100,83
260,2016,72,22,117,-1,57,59,636,22,89,99,70
260,2016,67,8,120,-15,45,47,486,6,90,100,74
260,2016,76,63,97,62,12,13,273,33,85,96,73
260,2016,69,49,108,27,30,32,391,35,91,100,70
260,2016,61,24,93,2,30,32,365,37,92,100,80
260,2016,42,-1,57,-11,3,3,156,19,94,99,89
260,2016,19,-29,56,-54,27,29,402,14,92,99,79
260,2016,30,5,43,-1,0,0,128,88,96,98,93
260,2016,40,31,52,27,2,2,200,97,96,100,91
260,2016,18,-31,58,-57,70,77,602,9,90,98,69
260,2016,20,-33,50,-60,43,48,422,17,87,98,80
260,2016,27,-10,47,-29,0,0,127,48,96,100,91
260,2016,31,-23,69,-38,0,0,191,68,97,99,94
260,2016,108,69,129,68,0,0,80,118,98,100,98
260,2016,119,93,142,90,31,35,254,67,91,100,78
260,2016,93,76,115,73,13,15,258,79,87,95,76
260,2016,60,32,82,23,14,16,265,13,85,93,74
260,2016,58,40,81,33,35,41,385,0,82,87,73
260,2016,84,48,125,41,0,0,93,41,80,98,63
260,2016,120,81,139,79,1,1,187,54,86,98,76
260,2016,110,65,136,41,41,48,383,0,75,89,60
260,2016,79,37,111,18,5,6,164,0,91,99,82
260,2016,66,30,87,23,40,48,359,0,80,90,65
260,2016,33,-6,84,-29,73,87,484,0,72,90,44
260,2016,-1,-26,36,-47,52,63,396,0,91,98,77
260,2016,56,-10,94,-38,21,25,258,0,86,98,70
260,2016,-3,-41,42,-71,71,86,466,0,80,96,56
260,2016,-31,-70,43,-96,71,87,552,0,85,95,54
260,2016,20,-70,68,-95,35,43,248,0,86,94,77
260,2016,79,51,94,49,12,15,162,0,87,91,77
260,2016,52,-25,94,-48,5,6,172,21,90,99,73
260,2016,-1,-43,81,-67,37,46,291,0,93,98,64
260,2016,-14,-50,40,-85,70,87,450,0,85,96,64
260,2016,-27,-69,41,-90,67,84,393,0,87,97,68
260,2016,1,-53,54,-75,68,85,404,0,89,96,78
260,2016,63,18,95,13,6,8,152,0,79,91,74
260,2016,82,64,96,53,20,25,213,5,73,90,63
260,2016,91,74,104,67,0,0,78,0,91,98,86
260,2016,78,66,92,59,0,0,28,72,93,99,85
260,2016,85,69,96,56,15,19,172,28,87,94,80
260,2016,53,8,76,-14,0,0,135,0,96,100,87
260,2016,66,53,75,52,0,0,56,3,96,99,86
260,2016,73,48,91,19,17,22,220,0,96,100,87
260,2016,65,52,79,42,0,0,64,0,95,100,88
260,2016,54,27,75,3,25,32,228,0,88,93,80
260,2016,61,32,85,12,0,0,59,0,93,98,88
260,2016,62,26,91,9,13,17,159,0,95,100,86
260,2016,43,-2,75,-26,45,58,262,0,93,100,81
260,2016,-6,-27,10,-53,53,69,311,0,96,99,89
260,2016,41,0,71,-8,3,4,185,40,86,96,76
260,2016,59,48,69,40,0,0,98,35,96,97,94
260,2016,60,43,80,37,13,17,143,20,90,99,80
260,2016,79,61,97,54,10,13,192,17,83,94,74
260,2016,104,81,117,78,0,0,45,9,88,93,84
260,2016,83,61,118,50,46,60,285,7,73,94,56
260,2016,66,30,93,8,55,71,293,18,85,95,75
260,2016,10,-31,43,-56,0,0,116,0,98,100,90
260,2016,-22,-40,-8,-57,0,0,144,0,99,100,98
260,2016,-11,-40,15,-40,6,8,169,0,98,100,96
260,2016,18,8,33,10,0,0,83,5,99,100,98
260,2017,5,-8,19,-7,0,0,56,50,97,100,95
260,2017,30,-3,68,-25,43,55,320,10,87,98,68
260,2017,50,15,71,1,5,6,117,6,85,93,77
260,2017,58,26,73,5,33,42,274,11,75,93,59
260,2017,0,-59,33,-83,58,73,378,0,81,96,58
260,2017,-30,-65,-3,-90,62,78,392,0,77,93,63
260,2017,-2,-21,34,-20,0,0,61,94,97,100,90
260,2017,43,28,61,13,0,0,121,0,97,100,89
260,2017,48,33,59,29,0,0,62,41,97,100,94
260,2017,53,29,66,8,10,12,192,48,94,97,88
260,2017,72,57,104,53,28,35,254,16,77,95,62
260,2017,52,2,74,2,14,17,222,80,80,98,66
260,2017,31,2,56,2,32,39,332,54,81,98,59
260,2017,18,1,48,-11,23,28,194,36,87,96,64
260,2017,7,-18,48,-38,33,40,292,0,91,98,75
260,2017,-16,-44,12,-43,18,22,275,0,95,99,86
260,2017,-34,-50,13,-74,36,43,362,0,90,99,69
260,2017,-38,-53,-19,-66,18,22,214,0,95,98,92
260,2017,-20,-56,31,-75,67,80,570,0,86,96,59
260,2017,-3,-52,51,-74,71,84,456,0,71,95,40
260,2017,-2,-52,50,-84,75,88,503,0,87,97,62
260,2017,-17,-74,37,-106,75,88,637,0,87,96,63
260,2017,16,-3,31,-9,2,2,180,0,91,100,82
260,2017,8,0,21,1,0,0,152,4,99,100,96
260,2017,-11,-43,6,-67,0,0,162,0,86,97,80
260,2017,-28,-53,6,-82,65,74,480,0,82,90,72
260,2017,8,-70,51,-96,57,65,429,0,75,95,66
260,2017,54,20,81,10,16,18,329,0,72,89,59
260,2017,47,31,65,14,5,6,198,42,90,95,83
260,2017,49,28,72,27,0,0,109,80,93,98,85
260,2017,37,26,61,18,8,9,267,0,84,89,78
260,2017,34,5,54,-8,0,0,216,30,87,95,76
260,2017,86,52,125,42,31,34,482,18,87,97,74
260,2017,86,63,119,45,15,16,345,3,83,94,72
260,2017,57,26,74,13,2,2,262,89,91,98,77
260,2017,44,-11,77,-32,41,44,492,0,92,100,78
260,2017,43,-10,66,-32,0,0,205,0,91,98,82
260,2017,24,9,39,9,0,0,123,104,93,97,88
260,2017,0,-11,9,-11,0,0,87,7,92,96,85
260,2017,-16,-30,-10,-36,0,0,142,0,83,89,80
260,2017,-23,-45,-13,-50,0,0,149,14,85,91,81
260,2017,-4,-17,10,-18,0,0,203,71,90,97,84
260,2017,7,-6,25,-12,45,46,538,7,87,95,81
260,2017,22,-14,71,-22,87,89,820,0,76,89,63
260,2017,38,-5,94,-21,87,88,826,0,68,78,53
260,2017,74,3,135,-26,75,76,756,0,74,87,60
260,2017,68,55,99,45,7,7,277,2,91,98,83
260,2017,70,52,86,47,2,2,297,12,91,98,85
260,2017,56,32,103,1,49,48,657,0,88,100,67
260,2017,62,32,92,23,4,4,225,8,89,96,81
260,2017,91,72,109,69,0,0,156,57,95,98,85
260,2017,96,86,111,78,54,52,720,13,81,95,61
260,2017,95,78,108,79,0,0,111,128,91,97,85
260,2017,80,42,105,40,2,2,163,153,85,97,62
260,2017,45,-6,87,-33,68,65,825,5,78,98,55
260,2017,58,18,89,2,5,5,336,21,77,97,65
260,2017,87,67,106,66,0,0,173,28,86,94,79
260,2017,87,43,106,39,3,3,199,41,78,95,69
260,2017,47,32,65,24,21,19,461,35,81,92,73
260,2017,63,32,94,29,38,35,641,58,85,98,61
260,2017,66,42,82,34,11,10,323,50,77,96,64
260,2017,59,12,88,-6,14,13,433,15,79,91,67
260,2017,92,62,132,57,6,5,494,37,82,97,70
260,2017,69,38,106,26,42,38,741,40,83,95,57
260,2017,60,32,95,16,43,38,731,22,88,97,61
260,2017,67,45,94,28,16,14,493,1,86,97,70
260,2017,59,8,106,-13,2,2,151,86,94,99,86
260,2017,77,7,128,-19,45,40,681,4,86,100,57
260,2017,65,-9,112,-36,80,70,1202,0,75,99,52
260,2017,73,15,130,-15,64,56,886,0,73,93,52
260,2017,79,14,148,-15,98,85,1356,0,66,97,38
260,2017,65,-5,137,-34,81,70,1111,0,83,97,66
260,2017,88,32,149,11,45,38,998,0,85,94,66
260,2017,90,16,139,-9,84,71,1358,0,74,97,47
260,2017,94,11,168,-18,109,92,1424,0,76,98,52
260,2017,83,67,103,66,42,35,891,36,70,95,47
260,2017,97,74,127,73,1,1,262,80,92,98,82
260,2017,113,98,127,97,7,6,316,10,86,97,75
260,2017,103,88,115,84,0,0,238,98,91,96,84
260,2017,75,13,98,-11,88,72,1370,0,69,94,45
260,2017,63,-3,124,-36,85,69,1441,0,69,86,46
260,2017,82,19,140,-18,109,88,1618,0,70,85,55
260,2017,84,31,142,20,110,89,1677,0,69,92,48
260,2017,85,21,143,3,105,84,1649,0,55,79,28
260,2017,80,33,130,11,73,58,1382,0,78,91,63
260,2017,92,18,174,-21,115,91,1798,0,68,96,33
260,2017,113,6,197,-26,114,90,1701,1,67,96,36
260,2017,126,103,147,95,12,9,500,0,77,85,70
260,2017,157,108,218,70,61,48,1338,0,64,84,43
260,2017,145,89,218,60,55,43,1212,5,71,99,44
260,2017,108,60,141,25,2,2,596,0,87,100,67
260,2017,103,44,169,20,98,75,1709,0,82,100,54
260,2017,81,27,143,-5,48,37,1106,0,87,99,62
260,2017,98,22,165,-12,66,50,1406,0,76,99,48
260,2017,92,62,128,38,52,39,1270,0,75,98,56
260,2017,81,38,118,8,26,20,942,0,73,94,57
260,2017,105,73,138,66,15,11,953,0,75,90,62
260,2017,96,29,155,-5,50,37,1365,0,76,98,52
260,2017,117,8,210,-24,123,91,2091,0,68,100,37
260,2017,98,41,155,9,53,39,1301,0,71,92,48
260,2017,96,23,138,-5,86,63,1560,0,69,98,52
260,2017,98,83,119,71,9,7,616,21,82,94,69
260,2017,93,60,133,44,77,56,1538,0,73,91,50
260,2017,99,65,130,57,24,17,807,0,71,89,51
260,2017,96,65,121,52,47,34,1306,40,73,96,57
260,2017,79,50,108,30,34,24,1127,31,76,95,59
260,2017,65,27,109,-3,74,53,1643,54,74,97,48
260,2017,61,8,111,-14,92,65,1745,0,66,95,44
260,2017,39,-13,83,-41,71,50,1523,0,65,96,42
260,2017,69,-34,129,-59,123,87,2188,0,61,97,36
260,2017,111,82,149,83,4,3,992,16,76,96,60
260,2017,78,40,113,30,78,55,1524,20,70,95,45
260,2017,66,20,114,-12,55,38,1366,1,75,96,52
260,2017,93,52,130,33,34,24,958,30,73,90,63
260,2017,59,21,99,2,97,67,1824,11,74,94,41
260,2017,50,-14,104,-39,86,59,1821,4,76,100,55
260,2017,61,-20,109,-50,102,70,1905,2,71,99,49
260,2017,76,30,117,-1,43,29,1324,20,77,96,55
260,2017,76,5,140,-25,72,49,1829,0,68,100,44
260,2017,123,33,184,2,113,76,2347,0,50,77,32
260,2017,117,82,137,63,8,5,872,27,70,97,50
260,2017,100,47,152,18,20,13,925,67,87,100,60
260,2017,107,77,152,76,24,16,842,56,85,97,63
260,2017,104,77,133,73,27,18,1453,0,78,95,69
260,2017,89,66,111,49,3,2,702,0,81,93,75
260,2017,128,59,188,43,112,74,2430,0,73,96,53
260,2017,117,86,162,76,23,15,1233,0,79,96,64
260,2017,97,43,153,14,64,42,1449,0,72,92,48
260,2017,80,11,138,-23,69,45,1791,0,71,98,46
260,2017,90,-1,159,-30,95,62,2393,0,68,100,48
260,2017,154,47,228,6,119,77,2408,8,62,91,39
260,2017,155,120,212,95,27,17,1248,34,82,99,54
260,2017,140,85,190,49,21,13,1250,22,87,100,62
260,2017,134,66,199,30,90,58,1792,6,77,100,45
260,2017,149,55,212,18,100,64,2345,0,69,98,40
260,2017,204,152,262,128,18,11,1521,0,65,95,42
260,2017,223,144,284,124,77,49,2291,0,61,97,35
260,2017,165,144,211,144,11,7,1128,14,82,94,68
260,2017,136,105,167,94,7,4,822,2,77,93,65
260,2017,125,74,173,51,99,62,2101,5,77,98,52
260,2017,144,54,202,34,109,68,2230,0,68,98,44
260,2017,176,81,246,54,127,79,2615,0,65,97,31
260,2017,161,99,210,79,119,74,2560,0,69,98,48
260,2017,159,90,223,72,82,51,2171,0,75,98,48
260,2017,174,92,230,71,146,91,2832,0,73,98,51
260,2017,203,110,266,82,148,91,2898,0,60,91,38
260,2017,229,160,319,138,136,84,2826,0,57,84,27
260,2017,205,149,266,133,121,74,2612,0,64,92,43
260,2017,219,154,286,142,97,60,2279,4,71,95,55
260,2017,183,155,212,148,40,24,1517,0,76,91,57
260,2017,174,107,222,73,119,73,2231,0,69,91,52
260,2017,166,75,234,44,152,93,2927,0,61,94,35
260,2017,198,108,266,87,103,63,2274,0,62,94,41
260,2017,184,143,237,136,54,33,1790,6,76,89,55
260,2017,154,87,195,61,114,69,2386,0,68,95,45
260,2017,171,84,229,58,71,43,2048,0,58,93,41
260,2017,141,110,174,108,25,15,1034,70,75,92,57
260,2017,140,113,174,113,45,27,1051,32,71,87,54
260,2017,168,117,232,116,47,28,1770,5,73,95,51
260,2017,165,130,196,109,75,45,1619,60,76,96,56
260,2017,178,117,239,103,107,64,2418,0,70,91,46
260,2017,199,121,271,96,50,30,1965,0,66,95,46
260,2017,161,145,178,138,24,14,939,0,69,84,61
260,2017,163,93,208,65,87,52,2103,0,70,97,48
260,2017,174,75,244,48,151,90,2995,0,65,100,37
260,2017,200,120,264,86,114,68,2538,0,65,90,43
260,2017,162,129,180,107,37,22,1332,0,68,86,60
260,2017,186,129,232,106,55,33,1659,0,74,97,62
260,2017,208,111,278,89,128,76,2607,0,72,99,47
260,2017,236,137,309,114,152,91,2883,0,64,99,30
260,2017,216,149,274,141,98,59,2392,0,68,97,46
260,2017,214,131,291,122,127,76,2643,0,61,86,43
260,2017,229,171,308,167,83,50,2226,8,67,87,37
260,2017,196,168,232,163,69,41,2113,0,67,85,46
260,2017,171,163,179,164,0,0,371,67,90,96,77
260,2017,175,154,190,158,7,4,815,29,84,97,70
260,2017,168,123,206,109,105,63,2441,0,65,90,42
260,2017,173,113,218,103,42,25,1624,12,69,94,51
260,2017,180,150,219,137,2,1,613,48,91,96,75
260,2017,175,133,217,119,11,7,1276,1,80,98,57
260,2017,162,116,208,97,4,2,1062,30,84,99,68
260,2017,161,139,210,126,20,12,874,69,87,97,67
260,2017,156,89,196,68,62,37,1654,8,78,97,56
260,2017,166,81,220,57,83,50,1956,8,76,98,57
260,2017,186,150,232,137,66,40,2048,0,72,98,54
260,2017,190,120,248,102,90,54,1919,0,73,97,51
260,2017,199,108,265,83,80,48,2191,41,76,99,46
260,2017,206,153,260,138,89,54,2189,0,80,98,66
260,2017,186,113,245,88,27,16,1570,0,81,98,60
260,2017,172,91,232,67,133,81,2711,0,69,99,39
260,2017,196,140,259,121,48,29,1948,4,73,97,42
260,2017,177,153,207,140,12,7,1095,30,81,95,60
260,2017,149,89,182,61,41,25,1085,111,84,98,53
260,2017,146,74,205,43,61,37,1763,0,75,100,46
260,2017,142,80,186,55,60,37,1396,25,82,100,60
260,2017,172,109,215,93,38,23,1550,0,72,94,54
260,2017,186,160,221,158,4,2,931,10,85,97,75
260,2017,186,130,231,104,134,83,2859,0,71,97,46
260,2017,199,120,252,93,123,76,2623,0,66,93,49
260,2017,235,180,294,172,73,45,1972,1,67,83,44
260,2017,191,135,242,116,28,17,1394,29,84,97,62
260,2017,182,128,227,116,131,82,2746,0,63,84,44
260,2017,194,145,242,120,75,47,1888,22,75,98,50
260,2017,160,132,191,112,47,29,1429,32,85,98,68
260,2017,161,119,202,100,84,53,2152,30,82,98,58
260,2017,167,140,200,130,40,25,1229,33,86,96,65
260,2017,190,138,236,123,93,59,2221,2,77,97,54
260,2017,185,162,214,154,47,30,1676,0,69,90,49
260,2017,172,148,210,141,34,22,1490,14,78,89,57
260,2017,182,162,205,159,9,6,808,40,87,97,74
260,2017,188,133,229,100,85,54,1761,3,76,98,57
260,2017,181,126,228,99,64,41,1827,0,73,97,56
260,2017,178,125,227,103,26,17,1409,0,76,98,43
260,2017,176,135,220,118,8,5,1286,51,78,97,49
260,2017,190,165,225,155,63,41,1635,18,72,93,51
260,2017,183,154,218,146,89,58,1948,5,71,88,53
260,2017,159,106,204,77,24,16,1360,14,79,98,50
260,2017,158,90,217,62,100,66,1869,0,75,99,44
260,2017,168,88,226,61,123,81,2334,0,72,98,44
260,2017,162,141,196,133,10,7,520,51,87,96,69
260,2017,167,123,213,102,77,51,1736,0,78,98,54
260,2017,157,97,205,73,3,2,952,18,86,99,68
260,2017,167,120,203,108,39,26,1631,8,75,98,58
260,2017,168,125,216,106,25,17,1060,56,88,99,67
260,2017,162,100,215,72,83,56,1860,0,79,99,52
260,2017,179,105,241,72,94,64,2118,0,77,97,53
260,2017,179,136,218,106,22,15,751,19,88,98,74
260,2017,176,116,233,98,44,30,1584,0,82,100,55
260,2017,173,121,199,92,8,5,519,29,89,98,79
260,2017,169,130,201,115,19,13,882,14,82,93,64
260,2017,154,127,196,121,67,46,1446,47,78,95,55
260,2017,158,115,198,85,93,64,1816,0,75,96,51
260,2017,159,112,208,91,19,13,1034,0,80,96,56
260,2017,182,129,235,111,99,69,1942,0,70,96,50
260,2017,196,129,250,110,74,52,1786,0,72,90,54
260,2017,179,111,222,87,56,40,1360,0,78,97,56
260,2017,169,102,234,79,99,70,1891,0,79,98,49
260,2017,182,100,250,77,81,58,1739,0,77,98,51
260,2017,178,110,247,89,103,74,1871,0,74,100,42
260,2017,187,106,268,82,111,80,1958,0,76,99,47
260,2017,210,122,290,100,75,54,1687,5,79,99,50
260,2017,178,135,225,135,4,3,530,92,93,97,83
260,2017,144,95,197,72,60,44,1336,33,83,97,52
260,2017,147,98,193,83,41,30,1193,13,81,98,58
260,2017,133,77,194,53,81,60,1519,0,81,98,54
260,2017,130,57,200,36,77,57,1493,0,83,99,55
260,2017,158,84,216,61,63,47,1585,0,79,98,54
260,2017,186,158,217,157,18,13,795,4,86,95,77
260,2017,159,136,183,128,33,25,1107,32,79,96,57
260,2017,156,130,185,125,18,14,850,19,78,95,62
260,2017,151,139,158,141,0,0,268,143,93,96,84
260,2017,132,82,177,59,44,34,979,75,91,99,67
260,2017,139,82,177,56,68,52,1254,7,82,98,68
260,2017,141,117,174,114,50,38,921,51,83,93,63
260,2017,146,122,183,116,96,74,1522,2,75,94,54
260,2017,141,108,176,101,58,45,1243,64,78,95,54
260,2017,117,102,144,88,23,18,647,65,90,97,72
260,2017,125,97,164,83,74,58,1165,35,82,97,60
260,2017,106,62,129,42,2,2,546,148,94,100,82
260,2017,108,48,172,33,59,47,1274,0,87,100,55
260,2017,120,74,162,47,54,43,1081,12,87,99,69
260,2017,120,80,174,54,43,34,1052,0,87,100,62
260,2017,135,80,175,61,35,28,841,5,83,97,62
260,2017,134,89,186,68,86,70,1277,0,82,98,59
260,2017,119,58,192,34,34,28,784,5,91,100,70
260,2017,109,39,183,15,102,84,1422,0,82,100,51
260,2017,121,45,204,19,90,74,1408,0,87,99,62
260,2017,142,97,181,70,13,11,766,0,89,98,74
260,2017,132,86,172,61,35,29,792,0,92,100,76
260,2017,136,66,202,44,64,54,1108,0,88,100,64
260,2017,158,127,206,102,17,14,652,20,91,100,77
260,2017,171,127,227,101,48,41,1018,21,91,100,73
260,2017,131,77,157,51,9,8,296,37,94,99,81
260,2017,141,97,174,80,29,25,727,0,80,98,63
260,2017,156,134,179,128,23,20,648,13,77,96,63
260,2017,136,118,164,115,59,51,906,6,75,91,64
260,2017,130,114,152,103,3,3,542,25,73,97,61
260,2017,129,103,160,89,57,50,802,85,80,97,65
260,2017,116,95,150,81,62,55,912,19,83,94,66
260,2017,122,106,143,100,0,0,204,76,88,98,73
260,2017,121,97,147,88,29,26,604,2,86,97,66
260,2017,121,101,134,99,0,0,138,37,94,98,89
260,2017,143,124,158,117,9,8,360,10,88,97,81
260,2017,148,142,161,136,1,1,413,2,79,89,70
260,2017,134,108,161,86,53,48,809,2,76,92,57
260,2017,153,109,182,98,24,22,512,0,86,96,76
260,2017,148,96,199,77,85,79,995,0,89,100,73
260,2017,158,93,221,70,89,83,1004,0,83,100,63
260,2017,186,137,244,120,76,71,881,0,79,94,66
260,2017,129,82,166,59,5,5,382,0,86,98,73
260,2017,137,104,186,82,75,71,827,0,89,98,73
260,2017,157,101,204,70,65,62,798,0,84,100,68
260,2017,137,104,167,92,17,16,330,33,81,95,72
260,2017,132,104,175,94,50,48,581,6,76,93,57
260,2017,108,96,132,95,26,25,461,118,89,97,75
260,2017,126,103,152,76,47,46,580,4,82,97,65
260,2017,153,130,171,129,0,0,152,27,94,98,88
260,2017,142,90,171,64,18,18,302,0,88,100,77
260,2017,140,127,175,111,23,23,522,0,87,98,69
260,2017,118,99,144,81,65,65,685,3,77,90,58
